date,Month Day,Week day,Hour,Minute,DLR Open,DCA Open,DLR Close,DCA Close,Wait Ride 0,Open Ride 0,Wait Ride 1,Open Ride 1,Wait Ride 2,Open Ride 2,Wait Ride 3,Open Ride 3,Wait Ride 4,Open Ride 4
2018-06-01,21,5,15,30,8,9,0,22,35,1,27,1,49,1,72,1,87,1
2018-06-01,21,5,15,45,8,9,0,22,37,1,25,1,34,1,81,1,89,1
2018-06-01,21,5,16,0,8,9,0,22,32,1,23,1,34,1,99,1,84,1
2018-06-01,21,5,16,15,8,9,0,22,27,1,25,1,38,1,104,1,94,1
2018-06-01,21,5,16,30,8,9,0,22,21,1,27,1,38,1,95,1,87,1
2018-06-01,21,5,16,45,8,9,0,22,27,1,25,1,35,1,86,1,89,1
2018-06-01,21,5,17,0,8,9,0,22,32,1,23,1,31,1,78,1,84,1
2018-06-01,21,5,17,15,8,9,0,22,27,1,25,1,35,1,68,1,94,1
2018-06-01,21,5,17,30,8,9,0,22,21,1,27,1,45,1,52,1,100,1
2018-06-01,21,5,17,45,8,9,0,22,27,1,25,1,41,1,60,1,93,1
2018-06-01,21,5,18,0,8,9,0,22,32,1,23,1,37,1,56,1,85,1
2018-06-01,21,5,18,15,8,9,0,22,27,1,12,1,36,1,68,1,76,1
2018-06-01,21,5,18,30,8,9,0,22,21,1,6,1,40,1,52,1,66,1
2018-06-01,21,5,18,45,8,9,0,22,27,1,11,1,43,1,51,1,55,1
2018-06-01,21,5,19,0,8,9,0,22,32,1,9,1,41,1,62,1,54,1
2018-06-01,21,5,19,15,8,9,0,22,27,1,12,1,30,1,75,1,62,1
2018-06-01,21,5,19,30,8,9,0,22,21,1,6,1,38,1,90,1,70,1
2018-06-01,21,5,19,45,8,9,0,22,23,1,11,1,35,1,115,1,78,1
2018-06-01,21,5,20,0,8,9,0,22,28,1,9,1,29,1,99,1,75,1
2018-06-01,21,5,20,15,8,9,0,22,28,1,12,1,25,1,87,1,70,1
2018-06-01,21,5,20,30,8,9,0,22,17,1,6,1,21,1,87,1,49,1
2018-06-01,21,5,20,45,8,9,0,22,14,1,11,1,17,1,86,1,29,1
2018-06-01,21,5,21,0,8,9,0,22,12,1,9,1,15,1,84,1,24,1
2018-06-01,21,5,21,15,8,9,0,22,11,1,12,1,14,1,87,1,18,1
2018-06-01,21,5,21,30,8,9,0,22,11,1,6,1,14,1,77,1,15,1
2018-06-01,21,5,21,45,8,9,0,22,13,1,5,1,14,1,30,1,15,1
2018-06-01,21,5,22,0,8,9,0,22,15,1,5,1,15,1,71,1,15,1
2018-06-01,21,5,22,15,8,9,0,22,15,1,5,1,14,1,89,1,15,1
2018-06-01,21,5,22,30,8,9,0,22,15,1,5,1,14,1,108,1,15,1
2018-06-01,21,5,22,45,8,9,0,22,15,1,5,1,13,1,120,1,15,1
2018-06-01,21,5,23,0,8,9,0,22,15,1,5,1,13,1,120,1,15,1
2018-06-01,21,5,23,15,8,9,0,22,15,1,5,1,13,1,95,1,15,1
2018-06-01,21,5,23,30,8,9,0,22,15,1,5,1,13,1,45,1,15,1
2018-06-01,21,5,23,45,8,9,0,22,15,1,5,1,13,1,45,1,15,1
2018-06-01,22,6,9,0,9,9,0,22,5,1,5,1,5,1,10,1,5,1
2018-06-01,22,6,9,15,9,9,0,22,6,1,7,1,7,1,52,1,8,1
2018-06-01,22,6,9,30,9,9,0,22,8,1,12,1,10,1,25,1,11,1
2018-06-01,22,6,9,45,9,9,0,22,9,1,15,1,13,1,26,1,15,1
2018-06-01,22,6,10,0,9,9,0,22,13,1,17,1,10,1,34,1,19,1
2018-06-01,22,6,10,15,9,9,0,22,18,1,19,1,7,1,43,1,8,1
2018-06-01,22,6,10,30,9,9,0,22,22,1,17,1,10,1,56,1,11,1
2018-06-01,22,6,10,45,9,9,0,22,26,1,15,1,13,1,57,1,15,1
2018-06-01,22,6,11,0,9,9,0,22,29,1,17,1,18,1,59,1,19,1
2018-06-01,22,6,11,15,9,9,0,22,23,1,19,1,21,1,52,1,59,1
2018-06-01,22,6,11,30,9,9,0,22,27,1,21,1,23,1,55,1,69,1
2018-06-01,22,6,11,45,9,9,0,22,29,1,25,1,25,1,52,1,53,1
2018-06-01,22,6,12,0,9,9,0,22,27,1,22,1,22,1,50,1,47,1
2018-06-01,22,6,12,15,9,9,0,22,26,1,19,1,17,1,52,1,49,1
2018-06-01,22,6,12,30,9,9,0,22,29,1,17,1,21,1,24,1,57,1
2018-06-01,22,6,12,45,9,9,0,22,33,1,25,1,19,1,58,1,60,1
2018-06-01,22,6,13,0,9,9,0,22,30,1,22,1,22,1,45,1,62,1
2018-06-01,22,6,13,15,9,9,0,22,26,1,19,1,17,1,54,1,60,1
2018-06-01,22,6,13,30,9,9,0,22,29,1,17,1,21,1,51,1,58,1
2018-06-01,22,6,13,45,9,9,0,22,33,1,25,1,19,1,48,1,60,1
2018-06-01,22,6,14,0,9,9,0,22,32,1,22,1,22,1,45,1,60,1
2018-06-01,22,6,14,15,9,9,0,22,25,1,19,1,17,1,45,1,60,1
2018-06-01,22,6,14,30,9,9,0,22,23,1,17,1,21,1,45,1,60,1
2018-06-01,22,6,14,45,9,9,0,22,21,1,7,1,19,1,45,1,60,1
2018-06-01,22,6,15,0,9,9,0,22,19,1,23,1,22,1,45,1,60,1
2018-06-01,22,6,15,15,9,9,0,22,17,1,20,1,17,1,45,1,60,1
2018-06-01,22,6,15,30,9,9,0,22,18,1,16,1,21,1,36,1,65,1
2018-06-01,22,6,15,45,9,9,0,22,21,1,13,1,19,1,49,1,63,1
2018-06-01,22,6,16,0,9,9,0,22,21,1,23,1,22,1,61,1,65,1
2018-06-01,22,6,16,15,9,9,0,22,23,1,20,1,17,1,60,1,67,1
2018-06-01,22,6,16,30,9,9,0,22,24,1,16,1,21,1,53,1,65,1
2018-06-01,22,6,16,45,9,9,0,22,24,1,13,1,19,1,44,1,79,1
2018-06-01,22,6,17,0,9,9,0,22,24,1,12,1,22,1,46,1,74,1
2018-06-01,22,6,17,15,9,9,0,22,23,1,19,1,17,1,56,1,70,1
2018-06-01,22,6,17,30,9,9,0,22,22,1,14,1,20,1,50,1,65,1
2018-06-01,22,6,17,45,9,9,0,22,24,1,16,1,29,1,54,1,50,1
2018-06-01,22,6,18,0,9,9,0,22,20,1,12,1,23,1,46,1,41,1
2018-06-01,22,6,18,15,9,9,0,22,20,1,19,1,26,1,56,1,40,1
2018-06-01,22,6,18,30,9,9,0,22,20,1,14,1,20,1,61,1,40,1
2018-06-01,22,6,18,45,9,9,0,22,20,1,16,1,29,1,47,1,40,1
2018-06-01,22,6,19,0,9,9,0,22,20,1,12,1,34,1,52,1,40,1
2018-06-01,22,6,19,15,9,9,0,22,20,1,19,1,31,1,55,1,40,1
2018-06-01,22,6,19,30,9,9,0,22,20,1,28,1,28,1,69,1,35,1
2018-06-01,22,6,19,45,9,9,0,22,20,1,45,1,25,1,64,1,28,1
2018-06-01,22,6,20,0,9,9,0,22,20,1,36,1,22,1,58,1,20,1
2018-06-01,22,6,20,15,9,9,0,22,20,1,27,1,18,1,52,1,29,1
2018-06-01,22,6,20,30,9,9,0,22,20,1,17,1,15,1,57,1,35,1
2018-06-01,22,6,20,45,9,9,0,22,20,1,17,1,12,1,68,1,28,1
2018-06-01,22,6,21,0,9,9,0,22,17,1,19,1,9,1,79,1,20,1
2018-06-01,22,6,21,15,9,9,0,22,25,1,22,1,8,1,52,1,20,1
2018-06-01,22,6,21,30,9,9,0,22,19,1,24,1,6,1,60,1,20,1
2018-06-01,22,6,21,45,9,9,0,22,21,1,17,1,8,1,50,1,20,1
2018-06-01,22,6,22,0,9,9,0,22,17,1,19,1,9,1,64,1,20,1
2018-06-01,22,6,22,15,9,9,0,22,25,1,22,1,8,1,76,1,20,1
2018-06-01,22,6,22,30,9,9,0,22,21,1,24,1,6,1,70,1,20,1
2018-06-01,22,6,22,45,9,9,0,22,17,1,22,1,5,1,55,1,20,1
2018-06-01,22,6,23,0,9,9,0,22,15,1,17,1,5,1,44,1,20,1
2018-06-01,22,6,23,15,9,9,0,22,15,1,13,1,5,1,40,1,20,1
2018-06-01,22,6,23,30,9,9,0,22,15,1,9,1,5,1,36,1,20,1
2018-06-01,22,6,23,45,9,9,0,22,15,1,5,1,5,1,35,1,20,1
2018-06-01,23,7,9,0,9,9,0,22,5,1,5,1,5,1,20,1,5,1
2018-06-01,23,7,9,15,9,9,0,22,5,1,7,1,6,1,20,1,5,1
2018-06-01,23,7,9,30,9,9,0,22,11,1,6,1,9,1,21,1,5,1
2018-06-01,23,7,9,45,9,9,0,22,16,1,7,1,11,1,25,1,5,1
2018-06-01,23,7,10,0,9,9,0,22,22,1,8,1,13,1,29,1,5,1
2018-06-01,23,7,10,15,9,9,0,22,5,1,7,1,6,1,41,1,5,1
2018-06-01,23,7,10,30,9,9,0,22,11,1,6,1,9,1,36,1,5,1
2018-06-01,23,7,10,45,9,9,0,22,16,1,7,1,11,1,30,1,7,1
2018-06-01,23,7,11,0,9,9,0,22,22,1,8,1,13,1,38,1,8,1
2018-06-01,23,7,11,15,9,9,0,22,25,1,7,1,16,1,45,1,11,1
2018-06-01,23,7,11,30,9,9,0,22,25,1,15,1,24,1,45,1,18,1
2018-06-01,23,7,11,45,9,9,0,22,25,1,13,1,31,1,45,1,25,1
2018-06-01,23,7,12,0,9,9,0,22,25,1,15,1,31,1,45,1,18,1
2018-06-01,23,7,12,15,9,9,0,22,25,1,17,1,23,1,45,1,11,1
2018-06-01,23,7,12,30,9,9,0,22,25,1,15,1,19,1,45,1,17,1
2018-06-01,23,7,12,45,9,9,0,22,21,1,14,1,18,1,45,1,31,1
2018-06-01,23,7,13,0,9,9,0,22,22,1,6,1,17,1,45,1,49,1
2018-06-01,23,7,13,15,9,9,0,22,20,1,11,1,16,1,45,1,57,1
2018-06-01,23,7,13,30,9,9,0,22,18,1,9,1,19,1,45,1,61,1
2018-06-01,23,7,13,45,9,9,0,22,21,1,14,1,18,1,45,1,65,1
2018-06-01,23,7,14,0,9,9,0,22,22,1,6,1,17,1,46,1,56,1
2018-06-01,23,7,14,15,9,9,0,22,20,1,11,1,16,1,51,1,46,1
2018-06-01,23,7,14,30,9,9,0,22,18,1,9,1,27,1,56,1,41,1
2018-06-01,23,7,14,45,9,9,0,22,21,1,14,1,28,1,60,1,43,1
2018-06-01,23,7,15,0,9,9,0,22,21,1,6,1,21,1,60,1,43,1
2018-06-01,23,7,15,15,9,9,0,22,33,1,11,1,24,1,60,1,40,1
2018-06-01,23,7,15,30,9,9,0,22,29,1,9,1,29,1,51,1,30,1
2018-06-01,23,7,15,45,9,9,0,22,25,1,14,1,34,1,40,1,36,1
2018-06-01,23,7,16,0,9,9,0,22,28,1,6,1,31,1,40,1,34,1
2018-06-01,23,7,16,15,9,9,0,22,30,1,7,1,26,1,40,1,32,1
2018-06-01,23,7,16,30,9,9,0,22,30,1,9,1,27,1,38,1,30,1
2018-06-01,23,7,16,45,9,9,0,22,30,1,13,1,30,1,34,1,38,1
2018-06-01,23,7,17,0,9,9,0,22,30,1,10,1,32,1,49,1,50,1
2018-06-01,23,7,17,15,9,9,0,22,30,1,12,1,35,1,65,1,45,1
2018-06-01,23,7,17,30,9,9,0,22,30,1,10,1,28,1,65,1,40,1
2018-06-01,23,7,17,45,9,9,0,22,29,1,8,1,23,1,65,1,35,1
2018-06-01,23,7,18,0,9,9,0,22,27,1,10,1,21,1,65,1,28,1
2018-06-01,23,7,18,15,9,9,0,22,26,1,12,1,18,1,65,1,38,1
2018-06-01,23,7,18,30,9,9,0,22,22,1,10,1,15,1,65,1,43,1
2018-06-01,23,7,18,45,9,9,0,22,19,1,8,1,15,1,25,1,37,1
2018-06-01,23,7,19,0,9,9,0,22,18,1,10,1,21,1,66,1,30,1
2018-06-01,23,7,19,15,9,9,0,22,16,1,12,1,26,1,45,1,24,1
2018-06-01,23,7,19,30,9,9,0,22,15,1,10,1,26,1,50,1,20,1
2018-06-01,23,7,19,45,9,9,0,22,19,1,8,1,22,1,55,1,20,1
2018-06-01,23,7,20,0,9,9,0,22,18,1,10,1,25,1,57,1,20,1
2018-06-01,23,7,20,15,9,9,0,22,16,1,13,1,23,1,61,1,20,1
2018-06-01,23,7,20,30,9,9,0,22,15,1,9,1,21,1,65,1,14,1
2018-06-01,23,7,20,45,9,9,0,22,12,1,13,1,19,1,83,1,8,1
2018-06-01,23,7,21,0,9,9,0,22,10,1,16,1,12,1,72,1,5,1
2018-06-01,23,7,21,15,9,9,0,22,7,1,13,1,11,1,62,1,5,1
2018-06-01,23,7,21,30,9,9,0,22,6,1,9,1,13,1,48,1,5,1
2018-06-01,23,7,21,45,9,9,0,22,9,1,13,1,11,1,36,1,5,1
2018-06-01,23,7,22,0,9,9,0,22,5,1,16,1,12,1,29,1,5,1
2018-06-01,23,7,22,15,9,9,0,22,14,1,13,1,11,1,22,1,5,1
2018-06-01,23,7,22,30,9,9,0,22,16,1,20,1,13,1,30,1,5,1
2018-06-01,23,7,22,45,9,9,0,22,18,1,20,1,13,1,36,1,5,1
2018-06-01,23,7,23,0,9,9,0,22,19,1,20,1,13,1,29,1,5,1
2018-06-01,23,7,23,15,9,9,0,22,18,1,20,1,13,1,22,1,5,1
2018-06-01,23,7,23,30,9,9,0,22,5,1,20,1,13,1,28,1,5,1
2018-06-01,23,7,23,45,9,9,0,22,5,1,20,1,13,1,30,1,5,1
2018-06-01,24,1,8,0,8,8,0,22,5,1,5,1,5,1,10,1,5,1
2018-06-01,24,1,8,15,8,8,0,22,6,1,8,1,13,1,12,1,7,1
2018-06-01,24,1,8,30,8,8,0,22,8,1,15,1,8,1,14,1,9,1
2018-06-01,24,1,8,45,8,8,0,22,7,1,10,1,11,1,17,1,7,1
2018-06-01,24,1,9,0,8,8,0,22,8,1,11,1,13,1,20,1,8,1
2018-06-01,24,1,9,15,8,8,0,22,6,1,8,1,13,1,39,1,7,1
2018-06-01,24,1,9,30,8,8,0,22,8,1,15,1,8,1,37,1,9,1
2018-06-01,24,1,9,45,8,8,0,22,12,1,10,1,11,1,33,1,7,1
2018-06-01,24,1,10,0,8,8,0,22,20,1,11,1,13,1,43,1,8,1
2018-06-01,24,1,10,15,8,8,0,22,23,1,8,1,13,1,45,1,7,1
2018-06-01,24,1,10,30,8,8,0,22,26,1,15,1,21,1,45,1,9,1
2018-06-01,24,1,10,45,8,8,0,22,28,1,16,1,29,1,45,1,10,1
2018-06-01,24,1,11,0,8,8,0,22,34,1,17,1,26,1,18,1,10,1
2018-06-01,24,1,11,15,8,8,0,22,32,1,19,1,22,1,53,1,10,1
2018-06-01,24,1,11,30,8,8,0,22,33,1,20,1,20,1,74,1,10,1
2018-06-01,24,1,11,45,8,8,0,22,34,1,16,1,20,1,86,1,10,1
2018-06-01,24,1,12,0,8,8,0,22,34,1,17,1,24,1,70,1,54,1
2018-06-01,24,1,12,15,8,8,0,22,32,1,19,1,33,1,54,1,60,1
2018-06-01,24,1,12,30,8,8,0,22,33,1,20,1,42,1,53,1,60,1
2018-06-01,24,1,12,45,8,8,0,22,34,1,19,1,28,1,56,1,60,1
2018-06-01,24,1,13,0,8,8,0,22,34,1,17,1,23,1,60,1,60,1
2018-06-01,24,1,13,15,8,8,0,22,37,1,16,1,32,1,66,1,60,1
2018-06-01,24,1,13,30,8,8,0,22,40,1,15,1,44,1,71,1,60,1
2018-06-01,24,1,13,45,8,8,0,22,38,1,17,1,49,1,75,1,60,1
2018-06-01,24,1,14,0,8,8,0,22,36,1,18,1,39,1,51,1,60,1
2018-06-01,24,1,14,15,8,8,0,22,34,1,20,1,39,1,72,1,60,1
2018-06-01,24,1,14,30,8,8,0,22,32,1,15,1,46,1,79,1,60,1
2018-06-01,24,1,14,45,8,8,0,22,31,1,17,1,52,1,67,1,60,1
2018-06-01,24,1,15,0,8,8,0,22,37,1,18,1,44,1,73,1,60,1
2018-06-01,24,1,15,15,8,8,0,22,38,1,20,1,36,1,69,1,60,1
2018-06-01,24,1,15,30,8,8,0,22,34,1,15,1,28,1,79,1,60,1
2018-06-01,24,1,15,45,8,8,0,22,35,1,20,1,25,1,67,1,48,1
2018-06-01,24,1,16,0,8,8,0,22,33,1,25,1,26,1,63,1,55,1
2018-06-01,24,1,16,15,8,8,0,22,35,1,30,1,33,1,69,1,102,1
2018-06-01,24,1,16,30,8,8,0,22,37,1,24,1,35,1,75,1,114,1
2018-06-01,24,1,16,45,8,8,0,22,35,1,20,1,37,1,86,1,107,1
2018-06-01,24,1,17,0,8,8,0,22,39,1,25,1,44,1,108,1,99,1
2018-06-01,24,1,17,15,8,8,0,22,37,1,30,1,39,1,116,1,107,1
2018-06-01,24,1,17,30,8,8,0,22,36,1,27,1,35,1,139,1,114,1
2018-06-01,24,1,17,45,8,8,0,22,32,1,24,1,37,1,95,1,107,1
2018-06-01,24,1,18,0,8,8,0,22,28,1,20,1,39,1,85,1,99,1
2018-06-01,24,1,18,15,8,8,0,22,24,1,18,1,41,1,76,1,85,1
2018-06-01,24,1,18,30,8,8,0,22,28,1,16,1,43,1,65,1,70,1
2018-06-01,24,1,18,45,8,8,0,22,32,1,18,1,44,1,52,1,70,1
2018-06-01,24,1,19,0,8,8,0,22,28,1,17,1,32,1,65,1,70,1
2018-06-01,24,1,19,15,8,8,0,22,24,1,18,1,22,1,65,1,70,1
2018-06-01,24,1,19,30,8,8,0,22,21,1,16,1,29,1,65,1,70,1
2018-06-01,24,1,19,45,8,8,0,22,29,1,13,1,23,1,65,1,70,1
2018-06-01,24,1,20,0,8,8,0,22,34,1,5,1,19,1,65,1,70,1
2018-06-01,24,1,20,15,8,8,0,22,31,1,11,1,17,1,65,1,70,1
2018-06-01,24,1,20,30,8,8,0,22,19,1,9,1,14,1,65,1,70,1
2018-06-01,24,1,20,45,8,8,0,22,18,1,13,1,13,1,61,1,70,1
2018-06-01,24,1,21,0,8,8,0,22,19,1,5,1,13,1,54,1,70,1
2018-06-01,24,1,21,15,8,8,0,22,17,1,11,1,13,1,46,1,70,1
2018-06-01,24,1,21,30,8,8,0,22,16,1,9,1,13,1,43,1,19,1
2018-06-01,24,1,21,45,8,8,0,22,16,1,13,1,13,1,56,1,11,1
2018-06-01,24,1,22,0,8,8,0,22,18,1,5,1,13,1,66,1,14,1
2018-06-01,24,1,22,15,8,8,0,22,19,1,6,1,13,1,73,1,20,1
2018-06-01,24,1,22,30,8,8,0,22,20,1,8,1,13,1,60,1,22,1
2018-06-01,24,1,22,45,8,8,0,22,20,1,9,1,13,1,47,1,16,1
2018-06-01,24,1,23,0,8,8,0,22,20,1,8,1,13,1,34,1,11,1
2018-06-01,24,1,23,15,8,8,0,22,20,1,5,1,13,1,21,1,15,1
2018-06-01,24,1,23,30,8,8,0,22,20,1,5,1,13,1,46,1,15,1
2018-06-01,24,1,23,45,8,8,0,22,20,1,5,1,13,1,55,1,5,1
2018-06-01,25,2,8,0,8,8,0,22,5,1,5,1,5,1,10,1,5,1
2018-06-01,25,2,8,15,8,8,0,22,7,1,6,1,6,1,12,1,6,1
2018-06-01,25,2,8,30,8,8,0,22,9,1,9,1,8,1,15,1,9,1
2018-06-01,25,2,8,45,8,8,0,22,12,1,7,1,7,1,18,1,12,1
2018-06-01,25,2,9,0,8,8,0,22,14,1,8,1,8,1,28,1,18,1
2018-06-01,25,2,9,15,8,8,0,22,7,1,6,1,6,1,46,1,25,1
2018-06-01,25,2,9,30,8,8,0,22,9,1,9,1,8,1,49,1,18,1
2018-06-01,25,2,9,45,8,8,0,22,12,1,11,1,8,1,51,1,12,1
2018-06-01,25,2,10,0,8,8,0,22,14,1,12,1,8,1,54,1,18,1
2018-06-01,25,2,10,15,8,8,0,22,17,1,14,1,10,1,57,1,25,1
2018-06-01,25,2,10,30,8,8,0,22,19,1,19,1,15,1,59,1,46,1
2018-06-01,25,2,10,45,8,8,0,22,24,1,18,1,27,1,62,1,68,1
2018-06-01,25,2,11,0,8,8,0,22,29,1,20,1,31,1,64,1,68,1
2018-06-01,25,2,11,15,8,8,0,22,33,1,22,1,35,1,57,1,43,1
2018-06-01,25,2,11,30,8,8,0,22,37,1,19,1,38,1,59,1,44,1
2018-06-01,25,2,11,45,8,8,0,22,34,1,26,1,40,1,62,1,47,1
2018-06-01,25,2,12,0,8,8,0,22,36,1,28,1,37,1,64,1,50,1
2018-06-01,25,2,12,15,8,8,0,22,33,1,30,1,33,1,57,1,43,1
2018-06-01,25,2,12,30,8,8,0,22,37,1,23,1,31,1,59,1,85,1
2018-06-01,25,2,12,45,8,8,0,22,30,1,26,1,40,1,62,1,81,1
2018-06-01,25,2,13,0,8,8,0,22,36,1,25,1,46,1,64,1,86,1
2018-06-01,25,2,13,15,8,8,0,22,32,1,23,1,49,1,61,1,89,1
2018-06-01,25,2,13,30,8,8,0,22,29,1,23,1,42,1,57,1,96,1
2018-06-01,25,2,13,45,8,8,0,22,30,1,23,1,35,1,52,1,96,1
2018-06-01,25,2,14,0,8,8,0,22,31,1,29,1,39,1,48,1,89,1
2018-06-01,25,2,14,15,8,8,0,22,37,1,27,1,42,1,61,1,83,1
2018-06-01,25,2,14,30,8,8,0,22,43,1,22,1,44,1,57,1,76,1
2018-06-01,25,2,14,45,8,8,0,22,43,1,17,1,38,1,52,1,67,1
2018-06-01,25,2,15,0,8,8,0,22,40,1,17,1,38,1,48,1,55,1
2018-06-01,25,2,15,15,8,8,0,22,37,1,20,1,43,1,61,1,63,1
2018-06-01,25,2,15,30,8,8,0,22,37,1,24,1,48,1,57,1,71,1
2018-06-01,25,2,15,45,8,8,0,22,42,1,20,1,43,1,52,1,78,1
2018-06-01,25,2,16,0,8,8,0,22,43,1,17,1,38,1,48,1,82,1
2018-06-01,25,2,16,15,8,8,0,22,37,1,20,1,34,1,50,1,86,1
2018-06-01,25,2,16,30,8,8,0,22,31,1,24,1,32,1,60,1,89,1
2018-06-01,25,2,16,45,8,8,0,22,25,1,20,1,40,1,60,1,98,1
2018-06-01,25,2,17,0,8,8,0,22,43,1,17,1,37,1,60,1,89,1
2018-06-01,25,2,17,15,8,8,0,22,37,1,20,1,34,1,60,1,82,1
2018-06-01,25,2,17,30,8,8,0,22,31,1,24,1,31,1,60,1,96,1
2018-06-01,25,2,17,45,8,8,0,22,25,1,20,1,41,1,60,1,98,1
2018-06-01,25,2,18,0,8,8,0,22,27,1,17,1,44,1,63,1,100,1
2018-06-01,25,2,18,15,8,8,0,22,29,1,20,1,46,1,70,1,103,1
2018-06-01,25,2,18,30,8,8,0,22,31,1,24,1,49,1,71,1,106,1
2018-06-01,25,2,18,45,8,8,0,22,34,1,23,1,33,1,70,1,109,1
2018-06-01,25,2,19,0,8,8,0,22,32,1,21,1,36,1,67,1,94,1
2018-06-01,25,2,19,15,8,8,0,22,23,1,18,1,34,1,69,1,74,1
2018-06-01,25,2,19,30,8,8,0,22,29,1,16,1,26,1,66,1,58,1
2018-06-01,25,2,19,45,8,8,0,22,26,1,14,1,27,1,62,1,50,1
2018-06-01,25,2,20,0,8,8,0,22,32,1,12,1,29,1,67,1,44,1
2018-06-01,25,2,20,15,8,8,0,22,23,1,11,1,36,1,69,1,63,1
2018-06-01,25,2,20,30,8,8,0,22,22,1,12,1,36,1,66,1,60,1
2018-06-01,25,2,20,45,8,8,0,22,25,1,14,1,27,1,62,1,46,1
2018-06-01,25,2,21,0,8,8,0,22,22,1,12,1,19,1,67,1,20,1
2018-06-01,25,2,21,15,8,8,0,22,20,1,11,1,13,1,57,1,17,1
2018-06-01,25,2,21,30,8,8,0,22,20,1,10,1,13,1,67,1,15,1
2018-06-01,25,2,21,45,8,8,0,22,20,1,10,1,13,1,77,1,12,1
2018-06-01,25,2,22,0,8,8,0,22,20,1,10,1,13,1,87,1,12,1
2018-06-01,25,2,22,15,8,8,0,22,20,1,10,1,13,1,106,1,18,1
2018-06-01,25,2,22,30,8,8,0,22,20,1,10,1,13,1,84,1,30,1
2018-06-01,25,2,22,45,8,8,0,22,20,1,10,1,13,1,68,1,34,1
2018-06-01,25,2,23,0,8,8,0,22,20,1,10,1,13,1,52,1,17,1
2018-06-01,25,2,23,15,8,8,0,22,20,1,10,1,13,1,52,1,15,1
2018-06-01,25,2,23,30,8,8,0,22,20,1,10,1,13,1,83,1,15,1
2018-06-01,25,2,23,45,8,8,0,22,13,1,10,1,13,1,100,1,15,1
2018-06-01,26,3,8,0,8,8,0,22,5,1,5,1,5,1,25,1,5,1
2018-06-01,26,3,8,15,8,8,0,22,8,1,8,1,9,1,27,1,9,1
2018-06-01,26,3,8,30,8,8,0,22,7,1,14,1,15,1,38,1,14,1
2018-06-01,26,3,8,45,8,8,0,22,8,1,10,1,20,1,49,1,18,1
2018-06-01,26,3,9,0,8,8,0,22,8,1,6,1,13,1,27,1,23,1
2018-06-01,26,3,9,15,8,8,0,22,8,1,7,1,9,1,40,1,9,1
2018-06-01,26,3,9,30,8,8,0,22,12,1,9,1,15,1,35,1,14,1
2018-06-01,26,3,9,45,8,8,0,22,20,1,12,1,20,1,30,1,18,1
2018-06-01,26,3,10,0,8,8,0,22,21,1,14,1,24,1,27,1,23,1
2018-06-01,26,3,10,15,8,8,0,22,23,1,17,1,28,1,40,1,38,1
2018-06-01,26,3,10,30,8,8,0,22,24,1,19,1,35,1,35,1,48,1
2018-06-01,26,3,10,45,8,8,0,22,27,1,17,1,33,1,30,1,56,1
2018-06-01,26,3,11,0,8,8,0,22,32,1,18,1,35,1,27,1,59,1
2018-06-01,26,3,11,15,8,8,0,22,38,1,17,1,37,1,39,1,62,1
2018-06-01,26,3,11,30,8,8,0,22,34,1,19,1,35,1,77,1,65,1
2018-06-01,26,3,11,45,8,8,0,22,25,1,10,1,33,1,83,1,55,1
2018-06-01,26,3,12,0,8,8,0,22,31,1,17,1,35,1,88,1,58,1
2018-06-01,26,3,12,15,8,8,0,22,37,1,14,1,37,1,93,1,61,1
2018-06-01,26,3,12,30,8,8,0,22,44,1,12,1,35,1,92,1,64,1
2018-06-01,26,3,12,45,8,8,0,22,36,1,10,1,76,1,87,1,70,1
2018-06-01,26,3,13,0,8,8,0,22,31,1,13,1,42,1,81,1,80,1
2018-06-01,26,3,13,15,8,8,0,22,33,1,16,1,34,1,76,1,89,1
2018-06-01,26,3,13,30,8,8,0,22,36,1,19,1,32,1,60,1,102,1
2018-06-01,26,3,13,45,8,8,0,22,38,1,11,1,30,1,60,1,101,1
2018-06-01,26,3,14,0,8,8,0,22,39,1,15,1,40,1,65,1,79,1
2018-06-01,26,3,14,15,8,8,0,22,33,1,12,1,36,1,74,1,95,1
2018-06-01,26,3,14,30,8,8,0,22,27,1,9,1,38,1,83,1,89,1
2018-06-01,26,3,14,45,8,8,0,22,30,1,11,1,40,1,90,1,101,1
2018-06-01,26,3,15,0,8,8,0,22,31,1,15,1,38,1,90,1,79,1
2018-06-01,26,3,15,15,8,8,0,22,32,1,12,1,36,1,77,1,77,1
2018-06-01,26,3,15,30,8,8,0,22,30,1,9,1,42,1,62,1,80,1
2018-06-01,26,3,15,45,8,8,0,22,28,1,11,1,38,1,59,1,77,1
2018-06-01,26,3,16,0,8,8,0,22,31,1,15,1,40,1,72,1,78,1
2018-06-01,26,3,16,15,8,8,0,22,30,1,12,1,42,1,85,1,77,1
2018-06-01,26,3,16,30,8,8,0,22,39,1,9,1,42,1,95,1,80,1
2018-06-01,26,3,16,45,8,8,0,22,40,1,11,1,40,1,93,1,88,1
2018-06-01,26,3,17,0,8,8,0,22,35,1,6,1,35,1,70,1,92,1
2018-06-01,26,3,17,15,8,8,0,22,35,1,7,1,37,1,82,1,92,1
2018-06-01,26,3,17,30,8,8,0,22,35,1,8,1,38,1,75,1,70,1
2018-06-01,26,3,17,45,8,8,0,22,35,1,9,1,39,1,93,1,50,1
