year,month,day_of_month,day_of_week,hour_of_day,minute,dlr_open,dca_open,dlr_close,dca_close,ride-0,wait-0,open-0,ride-1,wait-1,open-1,ride-2,wait-2,open-2,ride-3,wait-3,open-3,ride-4,wait-4,open-4
2018, 6, 21, 5, 23, 15, 08, 09, 00, 22, 353405, 15, 1, 353293, 5, 1, 353347, 13, 1, 353435, 95, 1, 353437, 15, 1
2018, 6, 21, 5, 23, 30, 08, 09, 00, 22, 353405, 15, 1, 353293, 5, 1, 353347, 13, 1, 353435, 45, 1, 353437, 15, 1
2018, 6, 21, 5, 23, 45, 08, 09, 00, 22, 353405, 15, 1, 353293, 5, 1, 353347, 13, 1, 353435, 45, 1, 353437, 15, 1
2018, 6, 22, 6, 9, 0, 09, 09, 00, 22, 353405, 5, 1, 353293, 5, 1, 353347, 5, 1, 353435, 10, 1, 353437, 5, 1
2018, 6, 22, 6, 9, 15, 09, 09, 00, 22, 353405, 6, 1, 353293, 7, 1, 353347, 7, 1, 353435, 52, 1, 353437, 8, 1
2018, 6, 22, 6, 9, 30, 09, 09, 00, 22, 353405, 8, 1, 353293, 12, 1, 353347, 10, 1, 353435, 25, 1, 353437, 11, 1
2018, 6, 22, 6, 9, 45, 09, 09, 00, 22, 353405, 9, 1, 353293, 15, 1, 353347, 13, 1, 353435, 26, 1, 353437, 15, 1
2018, 6, 22, 6, 10, 0, 09, 09, 00, 22, 353405, 13, 1, 353293, 17, 1, 353347, 10, 1, 353435, 34, 1, 353437, 19, 1
2018, 6, 22, 6, 10, 15, 09, 09, 00, 22, 353405, 18, 1, 353293, 19, 1, 353347, 7, 1, 353435, 43, 1, 353437, 8, 1
2018, 6, 22, 6, 10, 30, 09, 09, 00, 22, 353405, 22, 1, 353293, 17, 1, 353347, 10, 1, 353435, 56, 1, 353437, 11, 1
2018, 6, 22, 6, 10, 45, 09, 09, 00, 22, 353405, 26, 1, 353293, 15, 1, 353347, 13, 1, 353435, 57, 1, 353437, 15, 1
2018, 6, 22, 6, 11, 0, 09, 09, 00, 22, 353405, 29, 1, 353293, 17, 1, 353347, 18, 1, 353435, 59, 1, 353437, 19, 1
2018, 6, 22, 6, 11, 15, 09, 09, 00, 22, 353405, 23, 1, 353293, 19, 1, 353347, 21, 1, 353435, 52, 1, 353437, 59, 1
2018, 6, 22, 6, 11, 30, 09, 09, 00, 22, 353405, 27, 1, 353293, 21, 1, 353347, 23, 1, 353435, 55, 1, 353437, 69, 1
2018, 6, 22, 6, 11, 45, 09, 09, 00, 22, 353405, 29, 1, 353293, 25, 1, 353347, 25, 1, 353435, 52, 1, 353437, 53, 1
2018, 6, 22, 6, 12, 0, 09, 09, 00, 22, 353405, 27, 1, 353293, 22, 1, 353347, 22, 1, 353435, 50, 1, 353437, 47, 1
2018, 6, 22, 6, 12, 15, 09, 09, 00, 22, 353405, 26, 1, 353293, 19, 1, 353347, 17, 1, 353435, 52, 1, 353437, 49, 1
2018, 6, 22, 6, 12, 30, 09, 09, 00, 22, 353405, 29, 1, 353293, 17, 1, 353347, 21, 1, 353435, 24, 1, 353437, 57, 1
2018, 6, 22, 6, 12, 45, 09, 09, 00, 22, 353405, 33, 1, 353293, 25, 1, 353347, 19, 1, 353435, 58, 1, 353437, 60, 1
2018, 6, 22, 6, 13, 0, 09, 09, 00, 22, 353405, 30, 1, 353293, 22, 1, 353347, 22, 1, 353435, 45, 1, 353437, 62, 1
2018, 6, 22, 6, 13, 15, 09, 09, 00, 22, 353405, 26, 1, 353293, 19, 1, 353347, 17, 1, 353435, 54, 1, 353437, 60, 1
2018, 6, 22, 6, 13, 30, 09, 09, 00, 22, 353405, 29, 1, 353293, 17, 1, 353347, 21, 1, 353435, 51, 1, 353437, 58, 1
2018, 6, 22, 6, 13, 45, 09, 09, 00, 22, 353405, 33, 1, 353293, 25, 1, 353347, 19, 1, 353435, 48, 1, 353437, 60, 1
2018, 6, 22, 6, 14, 0, 09, 09, 00, 22, 353405, 32, 1, 353293, 22, 1, 353347, 22, 1, 353435, 45, 1, 353437, 60, 1
2018, 6, 22, 6, 14, 15, 09, 09, 00, 22, 353405, 25, 1, 353293, 19, 1, 353347, 17, 1, 353435, 45, 1, 353437, 60, 1
2018, 6, 22, 6, 14, 30, 09, 09, 00, 22, 353405, 23, 1, 353293, 17, 1, 353347, 21, 1, 353435, 45, 1, 353437, 60, 1
2018, 6, 22, 6, 14, 45, 09, 09, 00, 22, 353405, 21, 1, 353293, 7, 1, 353347, 19, 1, 353435, 45, 1, 353437, 60, 1
2018, 6, 22, 6, 15, 0, 09, 09, 00, 22, 353405, 19, 1, 353293, 23, 1, 353347, 22, 1, 353435, 45, 1, 353437, 60, 1
2018, 6, 22, 6, 15, 15, 09, 09, 00, 22, 353405, 17, 1, 353293, 20, 1, 353347, 17, 1, 353435, 45, 1, 353437, 60, 1
2018, 6, 22, 6, 15, 30, 09, 09, 00, 22, 353405, 18, 1, 353293, 16, 1, 353347, 21, 1, 353435, 36, 1, 353437, 65, 1
2018, 6, 22, 6, 15, 45, 09, 09, 00, 22, 353405, 21, 1, 353293, 13, 1, 353347, 19, 1, 353435, 49, 1, 353437, 63, 1
2018, 6, 22, 6, 16, 0, 09, 09, 00, 22, 353405, 21, 1, 353293, 23, 1, 353347, 22, 1, 353435, 61, 1, 353437, 65, 1
2018, 6, 22, 6, 16, 15, 09, 09, 00, 22, 353405, 23, 1, 353293, 20, 1, 353347, 17, 1, 353435, 60, 1, 353437, 67, 1
2018, 6, 22, 6, 16, 30, 09, 09, 00, 22, 353405, 24, 1, 353293, 16, 1, 353347, 21, 1, 353435, 53, 1, 353437, 65, 1
2018, 6, 22, 6, 16, 45, 09, 09, 00, 22, 353405, 24, 1, 353293, 13, 1, 353347, 19, 1, 353435, 44, 1, 353437, 79, 1
2018, 6, 22, 6, 17, 0, 09, 09, 00, 22, 353405, 24, 1, 353293, 12, 1, 353347, 22, 1, 353435, 46, 1, 353437, 74, 1
2018, 6, 22, 6, 17, 15, 09, 09, 00, 22, 353405, 23, 1, 353293, 19, 1, 353347, 17, 1, 353435, 56, 1, 353437, 70, 1
2018, 6, 22, 6, 17, 30, 09, 09, 00, 22, 353405, 22, 1, 353293, 14, 1, 353347, 20, 1, 353435, 50, 1, 353437, 65, 1
2018, 6, 22, 6, 17, 45, 09, 09, 00, 22, 353405, 24, 1, 353293, 16, 1, 353347, 29, 1, 353435, 54, 1, 353437, 50, 1
2018, 6, 22, 6, 18, 0, 09, 09, 00, 22, 353405, 20, 1, 353293, 12, 1, 353347, 23, 1, 353435, 46, 1, 353437, 41, 1
2018, 6, 22, 6, 18, 15, 09, 09, 00, 22, 353405, 20, 1, 353293, 19, 1, 353347, 26, 1, 353435, 56, 1, 353437, 40, 1
2018, 6, 22, 6, 18, 30, 09, 09, 00, 22, 353405, 20, 1, 353293, 14, 1, 353347, 20, 1, 353435, 61, 1, 353437, 40, 1
2018, 6, 22, 6, 18, 45, 09, 09, 00, 22, 353405, 20, 1, 353293, 16, 1, 353347, 29, 1, 353435, 47, 1, 353437, 40, 1
2018, 6, 22, 6, 19, 0, 09, 09, 00, 22, 353405, 20, 1, 353293, 12, 1, 353347, 34, 1, 353435, 52, 1, 353437, 40, 1
2018, 6, 22, 6, 19, 15, 09, 09, 00, 22, 353405, 20, 1, 353293, 19, 1, 353347, 31, 1, 353435, 55, 1, 353437, 40, 1
2018, 6, 22, 6, 19, 30, 09, 09, 00, 22, 353405, 20, 1, 353293, 28, 1, 353347, 28, 1, 353435, 69, 1, 353437, 35, 1
2018, 6, 22, 6, 19, 45, 09, 09, 00, 22, 353405, 20, 1, 353293, 45, 1, 353347, 25, 1, 353435, 64, 1, 353437, 28, 1
2018, 6, 22, 6, 20, 0, 09, 09, 00, 22, 353405, 20, 1, 353293, 36, 1, 353347, 22, 1, 353435, 58, 1, 353437, 20, 1
2018, 6, 22, 6, 20, 15, 09, 09, 00, 22, 353405, 20, 1, 353293, 27, 1, 353347, 18, 1, 353435, 52, 1, 353437, 29, 1
2018, 6, 22, 6, 20, 30, 09, 09, 00, 22, 353405, 20, 1, 353293, 17, 1, 353347, 15, 1, 353435, 57, 1, 353437, 35, 1
2018, 6, 22, 6, 20, 45, 09, 09, 00, 22, 353405, 20, 1, 353293, 17, 1, 353347, 12, 1, 353435, 68, 1, 353437, 28, 1
2018, 6, 22, 6, 21, 0, 09, 09, 00, 22, 353405, 17, 1, 353293, 19, 1, 353347, 9, 1, 353435, 79, 1, 353437, 20, 1
2018, 6, 22, 6, 21, 15, 09, 09, 00, 22, 353405, 25, 1, 353293, 22, 1, 353347, 8, 1, 353435, 52, 1, 353437, 20, 1
2018, 6, 22, 6, 21, 30, 09, 09, 00, 22, 353405, 19, 1, 353293, 24, 1, 353347, 6, 1, 353435, 60, 1, 353437, 20, 1
2018, 6, 22, 6, 21, 45, 09, 09, 00, 22, 353405, 21, 1, 353293, 17, 1, 353347, 8, 1, 353435, 50, 1, 353437, 20, 1
2018, 6, 22, 6, 22, 0, 09, 09, 00, 22, 353405, 17, 1, 353293, 19, 1, 353347, 9, 1, 353435, 64, 1, 353437, 20, 1
2018, 6, 22, 6, 22, 15, 09, 09, 00, 22, 353405, 25, 1, 353293, 22, 1, 353347, 8, 1, 353435, 76, 1, 353437, 20, 1
2018, 6, 22, 6, 22, 30, 09, 09, 00, 22, 353405, 21, 1, 353293, 24, 1, 353347, 6, 1, 353435, 70, 1, 353437, 20, 1
2018, 6, 22, 6, 22, 45, 09, 09, 00, 22, 353405, 17, 1, 353293, 22, 1, 353347, 5, 1, 353435, 55, 1, 353437, 20, 1
2018, 6, 22, 6, 23, 0, 09, 09, 00, 22, 353405, 15, 1, 353293, 17, 1, 353347, 5, 1, 353435, 44, 1, 353437, 20, 1
2018, 6, 22, 6, 23, 15, 09, 09, 00, 22, 353405, 15, 1, 353293, 13, 1, 353347, 5, 1, 353435, 40, 1, 353437, 20, 1
2018, 6, 22, 6, 23, 30, 09, 09, 00, 22, 353405, 15, 1, 353293, 9, 1, 353347, 5, 1, 353435, 36, 1, 353437, 20, 1
2018, 6, 22, 6, 23, 45, 09, 09, 00, 22, 353405, 15, 1, 353293, 5, 1, 353347, 5, 1, 353435, 35, 1, 353437, 20, 1
2018, 6, 23, 7, 9, 0, 09, 09, 00, 22, 353405, 5, 1, 353293, 5, 1, 353347, 5, 1, 353435, 20, 1, 353437, 5, 1
2018, 6, 23, 7, 9, 15, 09, 09, 00, 22, 353405, 5, 1, 353293, 7, 1, 353347, 6, 1, 353435, 20, 1, 353437, 5, 1
2018, 6, 23, 7, 9, 30, 09, 09, 00, 22, 353405, 11, 1, 353293, 6, 1, 353347, 9, 1, 353435, 21, 1, 353437, 5, 1
2018, 6, 23, 7, 9, 45, 09, 09, 00, 22, 353405, 16, 1, 353293, 7, 1, 353347, 11, 1, 353435, 25, 1, 353437, 5, 1
2018, 6, 23, 7, 10, 0, 09, 09, 00, 22, 353405, 22, 1, 353293, 8, 1, 353347, 13, 1, 353435, 29, 1, 353437, 5, 1
2018, 6, 23, 7, 10, 15, 09, 09, 00, 22, 353405, 5, 1, 353293, 7, 1, 353347, 6, 1, 353435, 41, 1, 353437, 5, 1
2018, 6, 23, 7, 10, 30, 09, 09, 00, 22, 353405, 11, 1, 353293, 6, 1, 353347, 9, 1, 353435, 36, 1, 353437, 5, 1
2018, 6, 23, 7, 10, 45, 09, 09, 00, 22, 353405, 16, 1, 353293, 7, 1, 353347, 11, 1, 353435, 30, 1, 353437, 7, 1
2018, 6, 23, 7, 11, 0, 09, 09, 00, 22, 353405, 22, 1, 353293, 8, 1, 353347, 13, 1, 353435, 38, 1, 353437, 8, 1
2018, 6, 23, 7, 11, 15, 09, 09, 00, 22, 353405, 25, 1, 353293, 7, 1, 353347, 16, 1, 353435, 45, 1, 353437, 11, 1
2018, 6, 23, 7, 11, 30, 09, 09, 00, 22, 353405, 25, 1, 353293, 15, 1, 353347, 24, 1, 353435, 45, 1, 353437, 18, 1
2018, 6, 23, 7, 11, 45, 09, 09, 00, 22, 353405, 25, 1, 353293, 13, 1, 353347, 31, 1, 353435, 45, 1, 353437, 25, 1
2018, 6, 23, 7, 12, 0, 09, 09, 00, 22, 353405, 25, 1, 353293, 15, 1, 353347, 31, 1, 353435, 45, 1, 353437, 18, 1
2018, 6, 23, 7, 12, 15, 09, 09, 00, 22, 353405, 25, 1, 353293, 17, 1, 353347, 23, 1, 353435, 45, 1, 353437, 11, 1
2018, 6, 23, 7, 12, 30, 09, 09, 00, 22, 353405, 25, 1, 353293, 15, 1, 353347, 19, 1, 353435, 45, 1, 353437, 17, 1
2018, 6, 23, 7, 12, 45, 09, 09, 00, 22, 353405, 21, 1, 353293, 14, 1, 353347, 18, 1, 353435, 45, 1, 353437, 31, 1
2018, 6, 23, 7, 13, 0, 09, 09, 00, 22, 353405, 22, 1, 353293, 6, 1, 353347, 17, 1, 353435, 45, 1, 353437, 49, 1
2018, 6, 23, 7, 13, 15, 09, 09, 00, 22, 353405, 20, 1, 353293, 11, 1, 353347, 16, 1, 353435, 45, 1, 353437, 57, 1
2018, 6, 23, 7, 13, 30, 09, 09, 00, 22, 353405, 18, 1, 353293, 9, 1, 353347, 19, 1, 353435, 45, 1, 353437, 61, 1
2018, 6, 23, 7, 13, 45, 09, 09, 00, 22, 353405, 21, 1, 353293, 14, 1, 353347, 18, 1, 353435, 45, 1, 353437, 65, 1
2018, 6, 23, 7, 14, 0, 09, 09, 00, 22, 353405, 22, 1, 353293, 6, 1, 353347, 17, 1, 353435, 46, 1, 353437, 56, 1
2018, 6, 23, 7, 14, 15, 09, 09, 00, 22, 353405, 20, 1, 353293, 11, 1, 353347, 16, 1, 353435, 51, 1, 353437, 46, 1
2018, 6, 23, 7, 14, 30, 09, 09, 00, 22, 353405, 18, 1, 353293, 9, 1, 353347, 27, 1, 353435, 56, 1, 353437, 41, 1
2018, 6, 23, 7, 14, 45, 09, 09, 00, 22, 353405, 21, 1, 353293, 14, 1, 353347, 28, 1, 353435, 60, 1, 353437, 43, 1
2018, 6, 23, 7, 15, 0, 09, 09, 00, 22, 353405, 21, 1, 353293, 6, 1, 353347, 21, 1, 353435, 60, 1, 353437, 43, 1
2018, 6, 23, 7, 15, 15, 09, 09, 00, 22, 353405, 33, 1, 353293, 11, 1, 353347, 24, 1, 353435, 60, 1, 353437, 40, 1
2018, 6, 23, 7, 15, 30, 09, 09, 00, 22, 353405, 29, 1, 353293, 9, 1, 353347, 29, 1, 353435, 51, 1, 353437, 30, 1
2018, 6, 23, 7, 15, 45, 09, 09, 00, 22, 353405, 25, 1, 353293, 14, 1, 353347, 34, 1, 353435, 40, 1, 353437, 36, 1
2018, 6, 23, 7, 16, 0, 09, 09, 00, 22, 353405, 28, 1, 353293, 6, 1, 353347, 31, 1, 353435, 40, 1, 353437, 34, 1
2018, 6, 23, 7, 16, 15, 09, 09, 00, 22, 353405, 30, 1, 353293, 7, 1, 353347, 26, 1, 353435, 40, 1, 353437, 32, 1
2018, 6, 23, 7, 16, 30, 09, 09, 00, 22, 353405, 30, 1, 353293, 9, 1, 353347, 27, 1, 353435, 38, 1, 353437, 30, 1
2018, 6, 23, 7, 16, 45, 09, 09, 00, 22, 353405, 30, 1, 353293, 13, 1, 353347, 30, 1, 353435, 34, 1, 353437, 38, 1
2018, 6, 23, 7, 17, 0, 09, 09, 00, 22, 353405, 30, 1, 353293, 10, 1, 353347, 32, 1, 353435, 49, 1, 353437, 50, 1
2018, 6, 23, 7, 17, 15, 09, 09, 00, 22, 353405, 30, 1, 353293, 12, 1, 353347, 35, 1, 353435, 65, 1, 353437, 45, 1
2018, 6, 23, 7, 17, 30, 09, 09, 00, 22, 353405, 30, 1, 353293, 10, 1, 353347, 28, 1, 353435, 65, 1, 353437, 40, 1
2018, 6, 23, 7, 17, 45, 09, 09, 00, 22, 353405, 29, 1, 353293, 8, 1, 353347, 23, 1, 353435, 65, 1, 353437, 35, 1
2018, 6, 23, 7, 18, 0, 09, 09, 00, 22, 353405, 27, 1, 353293, 10, 1, 353347, 21, 1, 353435, 65, 1, 353437, 28, 1
2018, 6, 23, 7, 18, 15, 09, 09, 00, 22, 353405, 26, 1, 353293, 12, 1, 353347, 18, 1, 353435, 65, 1, 353437, 38, 1
2018, 6, 23, 7, 18, 30, 09, 09, 00, 22, 353405, 22, 1, 353293, 10, 1, 353347, 15, 1, 353435, 65, 1, 353437, 43, 1
2018, 6, 23, 7, 18, 45, 09, 09, 00, 22, 353405, 19, 1, 353293, 8, 1, 353347, 15, 1, 353435, 25, 1, 353437, 37, 1
2018, 6, 23, 7, 19, 0, 09, 09, 00, 22, 353405, 18, 1, 353293, 10, 1, 353347, 21, 1, 353435, 66, 1, 353437, 30, 1
2018, 6, 23, 7, 19, 15, 09, 09, 00, 22, 353405, 16, 1, 353293, 12, 1, 353347, 26, 1, 353435, 45, 1, 353437, 24, 1
2018, 6, 23, 7, 19, 30, 09, 09, 00, 22, 353405, 15, 1, 353293, 10, 1, 353347, 26, 1, 353435, 50, 1, 353437, 20, 1
2018, 6, 23, 7, 19, 45, 09, 09, 00, 22, 353405, 19, 1, 353293, 8, 1, 353347, 22, 1, 353435, 55, 1, 353437, 20, 1
2018, 6, 23, 7, 20, 0, 09, 09, 00, 22, 353405, 18, 1, 353293, 10, 1, 353347, 25, 1, 353435, 57, 1, 353437, 20, 1
2018, 6, 23, 7, 20, 15, 09, 09, 00, 22, 353405, 16, 1, 353293, 13, 1, 353347, 23, 1, 353435, 61, 1, 353437, 20, 1
2018, 6, 23, 7, 20, 30, 09, 09, 00, 22, 353405, 15, 1, 353293, 9, 1, 353347, 21, 1, 353435, 65, 1, 353437, 14, 1
2018, 6, 23, 7, 20, 45, 09, 09, 00, 22, 353405, 12, 1, 353293, 13, 1, 353347, 19, 1, 353435, 83, 1, 353437, 8, 1
2018, 6, 23, 7, 21, 0, 09, 09, 00, 22, 353405, 10, 1, 353293, 16, 1, 353347, 12, 1, 353435, 72, 1, 353437, 5, 1
2018, 6, 23, 7, 21, 15, 09, 09, 00, 22, 353405, 7, 1, 353293, 13, 1, 353347, 11, 1, 353435, 62, 1, 353437, 5, 1
2018, 6, 23, 7, 21, 30, 09, 09, 00, 22, 353405, 6, 1, 353293, 9, 1, 353347, 13, 1, 353435, 48, 1, 353437, 5, 1
2018, 6, 23, 7, 21, 45, 09, 09, 00, 22, 353405, 9, 1, 353293, 13, 1, 353347, 11, 1, 353435, 36, 1, 353437, 5, 1
2018, 6, 23, 7, 22, 0, 09, 09, 00, 22, 353405, 5, 1, 353293, 16, 1, 353347, 12, 1, 353435, 29, 1, 353437, 5, 1
2018, 6, 23, 7, 22, 15, 09, 09, 00, 22, 353405, 14, 1, 353293, 13, 1, 353347, 11, 1, 353435, 22, 1, 353437, 5, 1
2018, 6, 23, 7, 22, 30, 09, 09, 00, 22, 353405, 16, 1, 353293, 20, 1, 353347, 13, 1, 353435, 30, 1, 353437, 5, 1
2018, 6, 23, 7, 22, 45, 09, 09, 00, 22, 353405, 18, 1, 353293, 20, 1, 353347, 13, 1, 353435, 36, 1, 353437, 5, 1
2018, 6, 23, 7, 23, 0, 09, 09, 00, 22, 353405, 19, 1, 353293, 20, 1, 353347, 13, 1, 353435, 29, 1, 353437, 5, 1
2018, 6, 23, 7, 23, 15, 09, 09, 00, 22, 353405, 18, 1, 353293, 20, 1, 353347, 13, 1, 353435, 22, 1, 353437, 5, 1
2018, 6, 23, 7, 23, 30, 09, 09, 00, 22, 353405, 5, 1, 353293, 20, 1, 353347, 13, 1, 353435, 28, 1, 353437, 5, 1
2018, 6, 23, 7, 23, 45, 09, 09, 00, 22, 353405, 5, 1, 353293, 20, 1, 353347, 13, 1, 353435, 30, 1, 353437, 5, 1
2018, 6, 24, 1, 8, 0, 08, 08, 00, 22, 353405, 5, 1, 353293, 5, 1, 353347, 5, 1, 353435, 10, 1, 353437, 5, 1
2018, 6, 24, 1, 8, 15, 08, 08, 00, 22, 353405, 6, 1, 353293, 8, 1, 353347, 13, 1, 353435, 12, 1, 353437, 7, 1
2018, 6, 24, 1, 8, 30, 08, 08, 00, 22, 353405, 8, 1, 353293, 15, 1, 353347, 8, 1, 353435, 14, 1, 353437, 9, 1
2018, 6, 24, 1, 8, 45, 08, 08, 00, 22, 353405, 7, 1, 353293, 10, 1, 353347, 11, 1, 353435, 17, 1, 353437, 7, 1
2018, 6, 24, 1, 9, 0, 08, 08, 00, 22, 353405, 8, 1, 353293, 11, 1, 353347, 13, 1, 353435, 20, 1, 353437, 8, 1
2018, 6, 24, 1, 9, 15, 08, 08, 00, 22, 353405, 6, 1, 353293, 8, 1, 353347, 13, 1, 353435, 39, 1, 353437, 7, 1
2018, 6, 24, 1, 9, 30, 08, 08, 00, 22, 353405, 8, 1, 353293, 15, 1, 353347, 8, 1, 353435, 37, 1, 353437, 9, 1
2018, 6, 24, 1, 9, 45, 08, 08, 00, 22, 353405, 12, 1, 353293, 10, 1, 353347, 11, 1, 353435, 33, 1, 353437, 7, 1
2018, 6, 24, 1, 10, 0, 08, 08, 00, 22, 353405, 20, 1, 353293, 11, 1, 353347, 13, 1, 353435, 43, 1, 353437, 8, 1
2018, 6, 24, 1, 10, 15, 08, 08, 00, 22, 353405, 23, 1, 353293, 8, 1, 353347, 13, 1, 353435, 45, 1, 353437, 7, 1
2018, 6, 24, 1, 10, 30, 08, 08, 00, 22, 353405, 26, 1, 353293, 15, 1, 353347, 21, 1, 353435, 45, 1, 353437, 9, 1
2018, 6, 24, 1, 10, 45, 08, 08, 00, 22, 353405, 28, 1, 353293, 16, 1, 353347, 29, 1, 353435, 45, 1, 353437, 10, 1
2018, 6, 24, 1, 11, 0, 08, 08, 00, 22, 353405, 34, 1, 353293, 17, 1, 353347, 26, 1, 353435, 18, 1, 353437, 10, 1
2018, 6, 24, 1, 11, 15, 08, 08, 00, 22, 353405, 32, 1, 353293, 19, 1, 353347, 22, 1, 353435, 53, 1, 353437, 10, 1
2018, 6, 24, 1, 11, 30, 08, 08, 00, 22, 353405, 33, 1, 353293, 20, 1, 353347, 20, 1, 353435, 74, 1, 353437, 10, 1
2018, 6, 24, 1, 11, 45, 08, 08, 00, 22, 353405, 34, 1, 353293, 16, 1, 353347, 20, 1, 353435, 86, 1, 353437, 10, 1
2018, 6, 24, 1, 12, 0, 08, 08, 00, 22, 353405, 34, 1, 353293, 17, 1, 353347, 24, 1, 353435, 70, 1, 353437, 54, 1
2018, 6, 24, 1, 12, 15, 08, 08, 00, 22, 353405, 32, 1, 353293, 19, 1, 353347, 33, 1, 353435, 54, 1, 353437, 60, 1
2018, 6, 24, 1, 12, 30, 08, 08, 00, 22, 353405, 33, 1, 353293, 20, 1, 353347, 42, 1, 353435, 53, 1, 353437, 60, 1
2018, 6, 24, 1, 12, 45, 08, 08, 00, 22, 353405, 34, 1, 353293, 19, 1, 353347, 28, 1, 353435, 56, 1, 353437, 60, 1
2018, 6, 24, 1, 13, 0, 08, 08, 00, 22, 353405, 34, 1, 353293, 17, 1, 353347, 23, 1, 353435, 60, 1, 353437, 60, 1
2018, 6, 24, 1, 13, 15, 08, 08, 00, 22, 353405, 37, 1, 353293, 16, 1, 353347, 32, 1, 353435, 66, 1, 353437, 60, 1
2018, 6, 24, 1, 13, 30, 08, 08, 00, 22, 353405, 40, 1, 353293, 15, 1, 353347, 44, 1, 353435, 71, 1, 353437, 60, 1
2018, 6, 24, 1, 13, 45, 08, 08, 00, 22, 353405, 38, 1, 353293, 17, 1, 353347, 49, 1, 353435, 75, 1, 353437, 60, 1
2018, 6, 24, 1, 14, 0, 08, 08, 00, 22, 353405, 36, 1, 353293, 18, 1, 353347, 39, 1, 353435, 51, 1, 353437, 60, 1
2018, 6, 24, 1, 14, 15, 08, 08, 00, 22, 353405, 34, 1, 353293, 20, 1, 353347, 39, 1, 353435, 72, 1, 353437, 60, 1
2018, 6, 24, 1, 14, 30, 08, 08, 00, 22, 353405, 32, 1, 353293, 15, 1, 353347, 46, 1, 353435, 79, 1, 353437, 60, 1
2018, 6, 24, 1, 14, 45, 08, 08, 00, 22, 353405, 31, 1, 353293, 17, 1, 353347, 52, 1, 353435, 67, 1, 353437, 60, 1
2018, 6, 24, 1, 15, 0, 08, 08, 00, 22, 353405, 37, 1, 353293, 18, 1, 353347, 44, 1, 353435, 73, 1, 353437, 60, 1
2018, 6, 24, 1, 15, 15, 08, 08, 00, 22, 353405, 38, 1, 353293, 20, 1, 353347, 36, 1, 353435, 69, 1, 353437, 60, 1
2018, 6, 24, 1, 15, 30, 08, 08, 00, 22, 353405, 34, 1, 353293, 15, 1, 353347, 28, 1, 353435, 79, 1, 353437, 60, 1
2018, 6, 24, 1, 15, 45, 08, 08, 00, 22, 353405, 35, 1, 353293, 20, 1, 353347, 25, 1, 353435, 67, 1, 353437, 48, 1
2018, 6, 24, 1, 16, 0, 08, 08, 00, 22, 353405, 33, 1, 353293, 25, 1, 353347, 26, 1, 353435, 63, 1, 353437, 55, 1
2018, 6, 24, 1, 16, 15, 08, 08, 00, 22, 353405, 35, 1, 353293, 30, 1, 353347, 33, 1, 353435, 69, 1, 353437, 102, 1
2018, 6, 24, 1, 16, 30, 08, 08, 00, 22, 353405, 37, 1, 353293, 24, 1, 353347, 35, 1, 353435, 75, 1, 353437, 114, 1
2018, 6, 24, 1, 16, 45, 08, 08, 00, 22, 353405, 35, 1, 353293, 20, 1, 353347, 37, 1, 353435, 86, 1, 353437, 107, 1
2018, 6, 24, 1, 17, 0, 08, 08, 00, 22, 353405, 39, 1, 353293, 25, 1, 353347, 44, 1, 353435, 108, 1, 353437, 99, 1
2018, 6, 24, 1, 17, 15, 08, 08, 00, 22, 353405, 37, 1, 353293, 30, 1, 353347, 39, 1, 353435, 116, 1, 353437, 107, 1
2018, 6, 24, 1, 17, 30, 08, 08, 00, 22, 353405, 36, 1, 353293, 27, 1, 353347, 35, 1, 353435, 139, 1, 353437, 114, 1
2018, 6, 24, 1, 17, 45, 08, 08, 00, 22, 353405, 32, 1, 353293, 24, 1, 353347, 37, 1, 353435, 95, 1, 353437, 107, 1
2018, 6, 24, 1, 18, 0, 08, 08, 00, 22, 353405, 28, 1, 353293, 20, 1, 353347, 39, 1, 353435, 85, 1, 353437, 99, 1
2018, 6, 24, 1, 18, 15, 08, 08, 00, 22, 353405, 24, 1, 353293, 18, 1, 353347, 41, 1, 353435, 76, 1, 353437, 85, 1
2018, 6, 24, 1, 18, 30, 08, 08, 00, 22, 353405, 28, 1, 353293, 16, 1, 353347, 43, 1, 353435, 65, 1, 353437, 70, 1
2018, 6, 24, 1, 18, 45, 08, 08, 00, 22, 353405, 32, 1, 353293, 18, 1, 353347, 44, 1, 353435, 52, 1, 353437, 70, 1
2018, 6, 24, 1, 19, 0, 08, 08, 00, 22, 353405, 28, 1, 353293, 17, 1, 353347, 32, 1, 353435, 65, 1, 353437, 70, 1
2018, 6, 24, 1, 19, 15, 08, 08, 00, 22, 353405, 24, 1, 353293, 18, 1, 353347, 22, 1, 353435, 65, 1, 353437, 70, 1
2018, 6, 24, 1, 19, 30, 08, 08, 00, 22, 353405, 21, 1, 353293, 16, 1, 353347, 29, 1, 353435, 65, 1, 353437, 70, 1
2018, 6, 24, 1, 19, 45, 08, 08, 00, 22, 353405, 29, 1, 353293, 13, 1, 353347, 23, 1, 353435, 65, 1, 353437, 70, 1
2018, 6, 24, 1, 20, 0, 08, 08, 00, 22, 353405, 34, 1, 353293, 5, 1, 353347, 19, 1, 353435, 65, 1, 353437, 70, 1
2018, 6, 24, 1, 20, 15, 08, 08, 00, 22, 353405, 31, 1, 353293, 11, 1, 353347, 17, 1, 353435, 65, 1, 353437, 70, 1
